,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
0,2021-07-29,18.100000381469727,19.829999923706055,17.0,18.75,2342300,0.0,0.0
1,2021-07-30,18.75,21.389999389648438,17.540000915527344,18.25,352600,0.0,0.0
2,2021-08-02,18.5,22.420000076293945,18.5,21.90999984741211,208600,0.0,0.0
3,2021-08-03,21.920000076293945,23.84000015258789,19.797000885009766,23.700000762939453,103000,0.0,0.0
4,2021-08-04,24.0,27.489999771118164,23.5,25.360000610351562,143200,0.0,0.0
5,2021-08-05,25.549999237060547,27.19499969482422,23.829999923706055,24.84000015258789,150400,0.0,0.0
6,2021-08-06,24.549999237060547,25.0,19.540000915527344,22.059999465942383,166000,0.0,0.0
7,2021-08-09,22.350000381469727,24.1299991607666,20.030000686645508,21.290000915527344,86700,0.0,0.0
8,2021-08-10,22.72100067138672,22.940000534057617,21.489999771118164,22.8700008392334,198200,0.0,0.0
9,2021-08-11,22.5,22.815000534057617,21.25,21.350000381469727,166100,0.0,0.0
10,2021-08-12,21.0,22.95199966430664,20.4689998626709,21.780000686645508,65600,0.0,0.0
11,2021-08-13,21.5,23.020000457763672,20.0,22.3799991607666,90800,0.0,0.0
12,2021-08-16,21.1299991607666,26.0,21.1299991607666,24.34000015258789,150600,0.0,0.0
13,2021-08-17,25.0,27.93000030517578,24.299999237060547,27.25,138600,0.0,0.0
14,2021-08-18,27.079999923706055,28.61400032043457,26.0,26.3700008392334,102000,0.0,0.0
15,2021-08-19,26.110000610351562,27.469999313354492,25.020000457763672,26.399999618530273,157200,0.0,0.0
16,2021-08-20,26.110000610351562,28.309999465942383,25.5,27.020000457763672,109200,0.0,0.0
17,2021-08-23,27.459999084472656,29.719999313354492,27.329999923706055,29.0,129500,0.0,0.0
18,2021-08-24,29.450000762939453,29.75,28.829999923706055,29.6200008392334,139700,0.0,0.0
19,2021-08-25,29.309999465942383,32.30799865722656,28.950000762939453,30.940000534057617,138600,0.0,0.0
20,2021-08-26,31.3700008392334,32.880001068115234,29.389999389648438,32.7400016784668,148700,0.0,0.0
21,2021-08-27,33.0099983215332,35.959999084472656,30.76300048828125,34.689998626708984,178300,0.0,0.0
22,2021-08-30,34.689998626708984,35.84000015258789,33.09400177001953,34.18000030517578,158000,0.0,0.0
23,2021-08-31,34.63999938964844,36.86000061035156,33.150001525878906,36.43000030517578,205700,0.0,0.0
24,2021-09-01,37.0,38.65999984741211,33.0,35.40999984741211,335000,0.0,0.0
25,2021-09-02,35.06999969482422,38.39500045776367,35.06999969482422,37.02000045776367,222000,0.0,0.0
26,2021-09-03,36.9900016784668,39.91999816894531,36.560001373291016,38.09000015258789,278000,0.0,0.0
