,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
0,1980-03-17,0.0,0.05014196886059577,0.04517723748137054,0.04617033526301384,1017600,0.0,0.0
1,1980-03-18,0.0,0.04666672646999359,0.04269509565466811,0.04666672646999359,1824000,0.0,0.0
2,1980-03-19,0.0,0.049148862204699086,0.04716317075672549,0.04765959456562996,678400,0.0,0.0
3,1980-03-20,0.0,0.04815601837453442,0.04765959456562996,0.04765959456562996,249600,0.0,0.0
4,1980-03-21,0.0,0.04765957857219266,0.047163154929876334,0.04716315492987633,441600,0.0,0.0
5,1980-03-24,0.0,0.047659593886737066,0.04269511724682033,0.043191537261009216,819200,0.0,0.0
6,1980-03-25,0.0,0.041702275668564256,0.03822706267237663,0.03822706267237663,2105600,0.0,0.0
7,1980-03-26,0.0,0.04021273579678083,0.03872346878051758,0.03872346878051758,1190400,0.0,0.0
8,1980-03-27,0.0,0.03673751546043582,0.02929067843288022,0.033262308686971664,4467200,0.0,0.0
9,1980-03-28,0.0,0.03872346878051758,0.036241104577232945,0.03872346878051758,2131200,0.0,0.0
10,1980-03-31,0.0,0.04517722027307239,0.04170226566987351,0.044680796563625336,2489600,0.0,0.0
11,1980-04-01,0.0,0.045177242015133096,0.043687973957708265,0.04418439790606499,390400,0.0,0.0
12,1980-04-02,0.0,0.04517720653156878,0.043191516085409436,0.04368793964385986,582400,0.0,0.0
13,1980-04-03,0.0,0.04368795521016915,0.041205590336680406,0.04219868779182434,300800,0.0,0.0
14,1980-04-07,0.0,0.0417022880697816,0.04070918634533882,0.04070918634533882,851200,0.0,0.0
15,1980-04-08,0.0,0.041205610321434355,0.039716342180793306,0.04070918634533882,793600,0.0,0.0
16,1980-04-09,0.0,0.04269510880112648,0.04120558770575703,0.04269510880112648,486400,0.0,0.0
17,1980-04-10,0.0,0.04517722868069739,0.04319153726100921,0.043191537261009216,1126400,0.0,0.0
18,1980-04-11,0.0,0.04517722868069739,0.04269511724682033,0.043191537261009216,710400,0.0,0.0
19,1980-04-14,0.0,0.04269509518433601,0.041702251881361015,0.04170225188136101,294400,0.0,0.0
20,1980-04-15,0.0,0.04219870825823158,0.04070918634533882,0.04070918634533882,486400,0.0,0.0
21,1980-04-16,0.0,0.04219870262203962,0.039716336876153946,0.039716336876153946,281600,0.0,0.0
22,1980-04-17,0.0,0.03971631717869844,0.03822704997557634,0.039219893515110016,723200,0.0,0.0
23,1980-04-18,0.0,0.039219906541675134,0.03822706267237663,0.03822706267237663,275200,0.0,0.0
24,1980-04-21,0.0,0.03872346307599229,0.0362410992383957,0.03624109923839569,403200,0.0,0.0
25,1980-04-22,0.0,0.04269510880112648,0.03673753196387353,0.04269510880112648,1164800,0.0,0.0
