,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
0,1985-10-02,0.0,1.3979401488434902,1.377382516860962,1.377382516860962,4849200,0.0,0.0
1,1985-10-03,0.0,1.41849898728191,1.3979408740997314,1.3979408740997314,1974000,0.0,0.0
2,1985-10-04,0.0,1.41849898728191,1.3979408740997314,1.3979408740997314,694800,0.0,0.0
3,1985-10-07,0.0,1.3979401488434902,1.377382516860962,1.377382516860962,337200,0.0,0.0
4,1985-10-08,0.0,1.3979401488434902,1.377382516860962,1.377382516860962,436200,0.0,0.0
5,1985-10-09,0.0,1.377382500310308,1.3568243980407715,1.3568243980407715,460200,0.0,0.0
6,1985-10-10,0.0,1.356824623322076,1.3362665176391602,1.3362665176391602,655800,0.0,0.0
7,1985-10-11,0.0,1.356824623322076,1.3362665176391602,1.3362665176391602,108000,0.0,0.0
8,1985-10-14,0.0,1.3979401320458154,1.3568243980407715,1.3568243980407715,61200,0.0,0.0
9,1985-10-15,0.0,1.4184982513600533,1.3568244143443988,1.377382516860962,245400,0.0,0.0
10,1985-10-16,0.0,1.41849898728191,1.3773832314518317,1.3979408740997314,135600,0.0,0.0
11,1985-10-17,0.0,1.418497792501765,1.377382071302863,1.4082189798355103,246000,0.0,0.0
12,1985-10-18,0.0,1.4082201659579603,1.3773832314518317,1.3979408740997314,657000,0.0,0.0
13,1985-10-21,0.0,1.3979408740997314,1.3568251182696531,1.3979408740997314,25200,0.0,0.0
14,1985-10-22,0.0,1.4184982513600533,1.3568244143443988,1.377382516860962,63000,0.0,0.0
15,1985-10-23,0.0,1.4184986352920532,1.3876617084378782,1.4184986352920532,1095600,0.0,0.0
16,1985-10-24,0.0,1.3979401488434902,1.377382516860962,1.377382516860962,203400,0.0,0.0
17,1985-10-25,0.0,1.3979401488434902,1.377382516860962,1.377382516860962,300000,0.0,0.0
18,1985-10-28,0.0,1.418499231338501,1.3773834684343456,1.3876622915267944,60000,0.0,0.0
19,1985-10-29,0.0,1.4184986352920532,1.3773828896645406,1.4184986352920532,38400,0.0,0.0
20,1985-10-30,0.0,1.41849898728191,1.3773832314518317,1.3979408740997314,129000,0.0,0.0
21,1985-10-31,0.0,1.41849898728191,1.3773832314518317,1.3979408740997314,135000,0.0,0.0
22,1985-11-01,0.0,1.4184982513600533,1.377382516860962,1.377382516860962,82200,0.0,0.0
23,1985-11-04,0.0,1.3979411146192433,1.3773834684343456,1.3876622915267944,177000,0.0,0.0
24,1985-11-05,0.0,1.3979408740997314,1.3773832314518317,1.3979408740997314,239400,0.0,0.0
25,1985-11-06,0.0,1.3979401488434902,1.377382516860962,1.377382516860962,184800,0.0,0.0
26,1985-11-07,0.0,1.3979401488434902,1.377382516860962,1.377382516860962,94800,0.0,0.0
27,1985-11-08,0.0,1.3979408740997314,1.3773832314518317,1.3979408740997314,12000,0.0,0.0
28,1985-11-11,0.0,1.439056396484375,1.3876613739382744,1.439056396484375,112200,0.0,0.0
29,1985-11-12,0.0,1.459614380919566,1.3979405272112158,1.4184986352920532,671400,0.0,0.0
30,1985-11-13,0.0,1.4596136808395386,1.418497954932517,1.4596136808395386,241200,0.0,0.0
31,1985-11-14,0.0,1.480171799659729,1.4390560731804953,1.480171799659729,297000,0.0,0.0
32,1985-11-15,0.0,1.480171799659729,1.4390560731804953,1.480171799659729,27600,0.0,0.0
33,1985-11-18,0.0,1.5007298981663175,1.4596137011531407,1.480171799659729,216600,0.0,0.0
34,1985-11-19,0.0,1.5829622639367154,1.4801726531982422,1.541846513748169,719400,0.0,0.0
35,1985-11-20,0.0,1.5829614270621626,1.5418456986105369,1.5624037981033325,510000,0.0,0.0
36,1985-11-21,0.0,1.6651945063061242,1.5624048788110039,1.6446363925933838,799800,0.0,0.0
37,1985-11-22,0.0,1.6446362730856878,1.603520519182179,1.624078631401062,156000,0.0,0.0
38,1985-11-25,0.0,1.6240780210269945,1.5624041780833628,1.6035199165344238,412800,0.0,0.0
39,1985-11-26,0.0,1.6035195265549582,1.5624037981033325,1.5624037981033325,36600,0.0,0.0
40,1985-11-27,0.0,1.6035195265549582,1.5624037981033325,1.5624037981033325,146400,0.0,0.0
41,1985-11-29,0.0,1.6035199165344238,1.5624041780833628,1.6035199165344238,205800,0.0,0.0
42,1985-12-02,0.0,1.6035199165344238,1.5624041780833628,1.6035199165344238,177600,0.0,0.0
43,1985-12-03,0.0,1.6035199165344238,1.5624041780833628,1.6035199165344238,54600,0.0,0.0
44,1985-12-04,0.0,1.6240780210269945,1.5829618120418532,1.6035199165344238,311400,0.0,0.0
45,1985-12-05,0.0,1.624078631401062,1.5829624069632964,1.624078631401062,154800,0.0,0.0
46,1985-12-06,0.0,1.6240774252217838,1.5829612313204324,1.6137981414794922,112800,0.0,0.0
47,1985-12-09,0.0,1.6240774252217838,1.593240515062724,1.6137981414794922,48600,0.0,0.0
48,1985-12-10,0.0,1.6240780210269945,1.6035199165344238,1.6035199165344238,35400,0.0,0.0
49,1985-12-11,0.0,1.6446363925933838,1.6035206357021938,1.6446363925933838,628200,0.0,0.0
50,1985-12-12,0.0,1.6651943853045708,1.603520519182179,1.624078631401062,418200,0.0,0.0
51,1985-12-13,0.0,1.6651943853045708,1.624078631401062,1.624078631401062,192000,0.0,0.0
52,1985-12-16,0.0,1.6651936769485474,1.6240779405352441,1.6651936769485474,68400,0.0,0.0
53,1985-12-17,0.0,1.644635654985485,1.6035199165344238,1.6035199165344238,360600,0.0,0.0
54,1985-12-18,0.0,1.644635654985485,1.6035199165344238,1.6035199165344238,533400,0.0,0.0
55,1985-12-19,0.0,1.6446362730856878,1.613799340024492,1.624078631401062,48000,0.0,0.0
56,1985-12-20,0.0,1.624078631401062,1.603520519182179,1.624078631401062,21000,0.0,0.0
57,1985-12-23,0.0,1.624078631401062,1.603520519182179,1.624078631401062,115800,0.0,0.0
58,1985-12-24,0.0,1.6240780210269945,1.6035199165344238,1.6035199165344238,31800,0.0,0.0
59,1985-12-26,0.0,1.624078631401062,1.603520519182179,1.624078631401062,117600,0.0,0.0
60,1985-12-27,0.0,1.624078631401062,1.603520519182179,1.624078631401062,96600,0.0,0.0
61,1985-12-30,0.0,1.6240780210269945,1.6035199165344238,1.6035199165344238,23400,0.0,0.0
62,1985-12-31,0.0,1.6240780210269945,1.5829618120418532,1.6035199165344238,137400,0.0,0.0
63,1986-01-02,0.0,1.6035202724313775,1.5829621633759907,1.5932414531707764,155400,0.0,0.0
