,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
0,1972-06-01,0.0,0.2209861215260859,0.21851239926999338,0.21892468631267548,1091238,0.0,0.0
1,1972-06-02,0.2189246133842988,0.22098604791100218,0.21768777690904023,0.21851232647895813,1174468,0.0,0.0
2,1972-06-05,0.21851232647895813,0.2205737610056615,0.21768777690904023,0.21851232647895813,5209582,0.0,0.0
3,1972-06-06,0.2185123567489292,0.21933693067383672,0.21521408529006594,0.21603865921497345,1424158,0.0,0.0
4,1972-06-07,0.2160384843032647,0.21727534418922442,0.214801624417305,0.214801624417305,675088,0.0,0.0
5,1972-06-08,0.2148017874395886,0.2164509352058105,0.21315254271030426,0.21315254271030426,1038834,0.0,0.0
6,1972-06-09,0.21315249322098234,0.21356478006681387,0.2077928127066924,0.21191565692424774,6590583,0.0,0.0
7,1972-06-12,0.21191565692424774,0.21438945072151688,0.2102665095409216,0.21191565692424774,1430323,0.0,0.0
8,1972-06-13,0.21191558623645088,0.21397709250024044,0.21191558623645088,0.2135647088289261,934026,0.0,0.0
9,1972-06-14,0.21438937555268772,0.2189245050259754,0.21438937555268772,0.21686309576034546,2940794,0.0,0.0
10,1972-06-15,0.21686323313988098,0.21892464371138295,0.2156263722525197,0.21603865921497345,1464232,0.0,0.0
11,1972-06-16,0.2160385223577929,0.21686309576034546,0.2135647051871292,0.21686309576034546,752153,0.0,0.0
12,1972-06-19,0.21686320481052693,0.2181000412955505,0.2148017702675482,0.21562634408473969,530206,0.0,0.0
13,1972-06-20,0.21562634093541425,0.21768777544828474,0.21562634093541425,0.21645091474056244,897034,0.0,0.0
14,1972-06-21,0.21645095277846368,0.21686323975349084,0.21438951790332794,0.21438951790332794,1612196,0.0,0.0
15,1972-06-22,0.21397721355647764,0.21397721355647764,0.2110911322432925,0.21315254271030426,1282359,0.0,0.0
16,1972-06-23,0.21274018287658691,0.21274018287658691,0.21067874911001913,0.21274018287658691,1276193,0.0,0.0
17,1972-06-26,0.2127402306159108,0.2127402306159108,0.21109108323258466,0.21191565692424774,622684,0.0,0.0
18,1972-06-27,0.21191558623645088,0.2135647088289261,0.21191558623645088,0.2135647088289261,878539,0.0,0.0
19,1972-06-28,0.21356482965185972,0.2148017874395886,0.2127402800095144,0.21315254271030426,906282,0.0,0.0
20,1972-06-29,0.21315253657425162,0.2139772073966851,0.2123279869556427,0.2123279869556427,450059,0.0,0.0
21,1972-06-30,0.21109107286493464,0.21109107286493464,0.20861735191144123,0.21067878603935242,826135,0.0,0.0
22,1972-07-03,0.2106788488853111,0.2106788488853111,0.20861741414246945,0.20985427498817444,440811,0.0,0.0
23,1972-07-05,0.20985424989995538,0.21026653679923452,0.2065559789464853,0.20861738920211792,1396415,0.0,0.0
24,1972-07-06,0.20944198321561938,0.21315254142650464,0.20944198321561938,0.21109113097190857,1174468,0.0,0.0
25,1972-07-07,0.21109105940888168,0.2123279198067844,0.20861733861307621,0.21026648581027985,1353258,0.0,0.0
26,1972-07-10,0.21026651545004268,0.21067880230746072,0.20779281854629517,0.20779281854629517,527123,0.0,0.0
27,1972-07-11,0.20779280817190166,0.209441931278478,0.20655594766139984,0.20655594766139984,548702,0.0,0.0
28,1972-07-12,0.20655604387220652,0.20944202883353455,0.2049068957567215,0.2049068957567215,1803317,0.0,0.0
29,1972-07-13,0.2049068957567215,0.20531918278559275,0.2024331978242647,0.2049068957567215,681253,0.0,0.0
30,1972-07-14,0.20490679294268396,0.2061436534086906,0.20408224353943813,0.20449450612068176,943273,0.0,0.0
31,1972-07-17,0.20449450612068176,0.2061436534086906,0.20366995671743593,0.20449450612068176,585693,0.0,0.0
32,1972-07-18,0.20449451347723013,0.2069682344982338,0.20119624302331804,0.20655594766139984,1340928,0.0,0.0
33,1972-07-19,0.20655595797404105,0.21109108916487876,0.20614367111662302,0.20779281854629517,1710839,0.0,0.0
34,1972-07-20,0.20779290495882027,0.20861745477579205,0.2049068957567215,0.2049068957567215,493215,0.0,0.0
35,1972-07-21,0.20490681054436893,0.20861736802037056,0.20490681054436893,0.20779281854629517,604188,0.0,0.0
36,1972-07-24,0.2094418659866102,0.214801665916854,0.2094418659866102,0.2135647088289261,1458066,0.0,0.0
37,1972-07-25,0.2158145680490409,0.21623129609546396,0.21414807229744157,0.2149813324213028,1553627,0.021897,0.0
38,1972-07-26,0.21498142427535552,0.21498142427535552,0.21373153355552904,0.2141481637954712,431563,0.0,0.0
39,1972-07-27,0.2141481064146405,0.2145647365429469,0.21331484615802765,0.21331484615802765,1109733,0.0,0.0
40,1972-07-28,0.21414805857521962,0.2170645423102202,0.21414805857521962,0.2153979241847992,1815647,0.0,0.0
41,1972-07-31,0.2153979241847992,0.2170645423102202,0.21456468861045333,0.2153979241847992,1260780,0.0,0.0
42,1972-08-01,0.2153979241847992,0.21581455422003293,0.2133147985047522,0.2153979241847992,1427240,0.0,0.0
43,1972-08-02,0.21539803365309892,0.2183145433664322,0.21539803365309892,0.2183145433664322,2142402,0.0,0.0
44,1972-08-03,0.21956441054370518,0.2241473182724152,0.21956441054370518,0.22206416726112366,4334125,0.0,0.0
45,1972-08-04,0.22206401644371218,0.22289727628231049,0.22206401644371218,0.22289727628231049,1189881,0.0,0.0
46,1972-08-07,0.22289738693129937,0.22414727730965772,0.22289738693129937,0.22331401705741882,1932786,0.0,0.0
47,1972-08-08,0.22331391458637642,0.22331391458637642,0.22164739484660698,0.2224806547164917,949439,0.0,0.0
48,1972-08-09,0.22248065243571238,0.22289728236638362,0.21789774769444412,0.21914763748645782,2823655,0.0,0.0
49,1972-08-10,0.21914761426459214,0.21956424415111542,0.21789772460502235,0.21956424415111542,1205294,0.0,0.0
50,1972-08-11,0.2199810579212577,0.22164755436427333,0.2199810579212577,0.22123092412948608,1285441,0.0,0.0
51,1972-08-14,0.22206402478154935,0.22373054452131877,0.22206402478154935,0.2224806547164917,1889629,0.0,0.0
52,1972-08-15,0.2224807635137517,0.22289739365243402,0.21914774690042096,0.22081424295902252,1128229,0.0,0.0
53,1972-08-16,0.21998096665283945,0.21998096665283945,0.2149813324213028,0.2149813324213028,1140559,0.0,0.0
54,1972-08-17,0.21498134614139186,0.218731090426445,0.21498134614139186,0.218731090426445,2133154,0.0,0.0
55,1972-08-18,0.218731090426445,0.2195643506034848,0.21831446033792512,0.218731090426445,974099,0.0,0.0
56,1972-08-21,0.21873098437806887,0.21956424415111542,0.2170644648319758,0.21956424415111542,1008008,0.0,0.0
57,1972-08-22,0.22123075660511385,0.2237305361209088,0.22123075660511385,0.22289727628231049,1704674,0.0,0.0
58,1972-08-23,0.22331414954348738,0.23206343637495785,0.22331414954348738,0.2316468060016632,3171988,0.0,0.0
59,1972-08-24,0.23164669503345622,0.23164669503345622,0.22789694998166082,0.22831358015537262,2450661,0.0,0.0
60,1972-08-25,0.2283133544048902,0.22872998416664903,0.22539694607257843,0.22539694607257843,1587535,0.0,0.0
61,1972-08-28,0.22539694607257843,0.22748009488137255,0.22539694607257843,0.22539694607257843,585693,0.0,0.0
62,1972-08-29,0.2249803965695044,0.2249803965695044,0.21873099690594497,0.22164738178253174,1957446,0.0,0.0
63,1972-08-30,0.2216474808162556,0.2216474808162556,0.21998098492622375,0.21998098492622375,906282,0.0,0.0
64,1972-08-31,0.2199809118016372,0.22456379234790805,0.2199809118016372,0.22456379234790802,782979,0.0,0.0
65,1972-09-01,0.22456379234790805,0.22623031218009163,0.22414718688597915,0.22456379234790802,696666,0.0,0.0
66,1972-09-05,0.22456376665911854,0.22539702647989027,0.22164738178253177,0.22164738178253174,391489,0.0,0.0
67,1972-09-06,0.2216474808162556,0.2216474808162556,0.21873109463660603,0.21998098492622375,662757,0.0,0.0
68,1972-09-07,0.22039761282034023,0.22289739365243402,0.22039761282034023,0.22081424295902252,739822,0.0,0.0
69,1972-09-08,0.22081413211345416,0.22206402190207408,0.21998089675048954,0.22039750218391418,742905,0.0,0.0
70,1972-09-11,0.22039759052663785,0.22039759052663785,0.2195643548296845,0.21998098492622375,576445,0.0,0.0
71,1972-09-12,0.21998102162643257,0.21998102162643257,0.21706461046410272,0.21748124063014984,1233037,0.0,0.0
72,1972-09-13,0.21748120016088532,0.218731090426445,0.21581458182230698,0.218731090426445,776813,0.0,0.0
73,1972-09-14,0.21873117361340322,0.21998106435431633,0.2174812828724901,0.2183145433664322,487050,0.0,0.0
74,1972-09-15,0.21831446033792512,0.2195643506034848,0.2178978302494052,0.218731090426445,496297,0.0,0.0
75,1972-09-18,0.2183145433664322,0.2183145433664322,0.21706465262551905,0.2183145433664322,299011,0.0,0.0
76,1972-09-19,0.21831450096224408,0.2187311311282912,0.21706461046410272,0.21748124063014984,853878,0.0,0.0
77,1972-09-20,0.2174810737132259,0.21789770355950924,0.21456459130091127,0.21581445634365082,1646105,0.0,0.0
78,1972-09-21,0.21498132788759133,0.21498132788759133,0.21039842179912602,0.21081502735614777,1593700,0.0,0.0
79,1972-09-22,0.21081499367311426,0.2124815136194229,0.20998175819607862,0.2124815136194229,829217,0.0,0.0
80,1972-09-25,0.21248157957514568,0.2141481000387536,0.21164831934334172,0.21289820969104767,675088,0.0,0.0
81,1972-09-26,0.2128982730756447,0.21498142427535552,0.21248164283570256,0.2141481637954712,635014,0.0,0.0
82,1972-09-27,0.21414812581338513,0.21789787079619696,0.21414812581338513,0.21748124063014984,1963612,0.0,0.0
83,1972-09-28,0.21748111717324972,0.22039750218391418,0.2158144994706285,0.22039750218391418,2105411,0.0,0.0
84,1972-09-29,0.22164753705886533,0.2233140578678986,0.22164753705886533,0.22206416726112366,1618361,0.0,0.0
85,1972-10-02,0.22206402478154935,0.22331391458637642,0.22164739484660698,0.2224806547164917,712079,0.0,0.0
86,1972-10-03,0.22248065243571238,0.22248065243571238,0.2187310075557866,0.21914763748645782,835383,0.0,0.0
87,1972-10-04,0.21914772051496492,0.22081421637291984,0.218731090426445,0.218731090426445,795309,0.0,0.0
88,1972-10-05,0.2187311311282912,0.2187311311282912,0.2166479802980556,0.21748124063014984,650427,0.0,0.0
89,1972-10-06,0.21748124063014984,0.21789787079619696,0.213731495647338,0.21748124063014984,1103568,0.0,0.0
90,1972-10-09,0.2174812828724901,0.21914780386037425,0.21706465262551905,0.2183145433664322,672005,0.0,0.0
91,1972-10-10,0.21914772473314528,0.22123085071971635,0.21914772473314528,0.21998098492622375,844630,0.0,0.0
92,1972-10-11,0.21956424415111542,0.21956424415111542,0.21789772460502235,0.21956424415111542,394572,0.0,0.0
93,1972-10-12,0.2187310776207413,0.2187310776207413,0.21789781749248505,0.21789781749248505,403820,0.0,0.0
94,1972-10-13,0.21789785523656027,0.2183144853728567,0.21331485024891714,0.2145647406578064,2530809,0.0,0.0
95,1972-10-16,0.2141481064146405,0.2141481064146405,0.21248158590141483,0.21331484615802765,379159,0.0,0.0
96,1972-10-17,0.21331477359257725,0.21331477359257725,0.2116482536462686,0.2124815136194229,1692343,0.0,0.0
97,1972-10-18,0.21248158590141483,0.21539797230343272,0.21248158590141483,0.21331484615802765,601106,0.0,0.0
98,1972-10-19,0.21331485700790276,0.21331485700790276,0.21164833640991254,0.2120649665594101,1208376,0.0,0.0
99,1972-10-20,0.21248144206949457,0.2162311841743759,0.21248144206949457,0.21581445634365082,1797152,0.0,0.0
100,1972-10-23,0.21581466260484866,0.2174812815672665,0.21581466260484866,0.21623139083385468,2509231,0.0,0.0
101,1972-10-24,0.21664783494545253,0.21956424415111542,0.21664783494545253,0.21956424415111542,1211459,0.0,0.0
102,1972-10-25,0.22141651906294255,0.22141651906294255,0.21973274551110836,0.22057463228702545,1072742,0.021897,0.0
103,1972-10-26,0.22057455743866614,0.22141644392890283,0.22015361419354776,0.22099550068378448,1356341,0.0,0.0
104,1972-10-27,0.22099570063044352,0.22310039401054382,0.2205747570044749,0.22310039401054382,1655352,0.0,0.0
105,1972-10-30,0.22310019112810325,0.2235211343712753,0.22183738614830747,0.2222583293914795,1353258,0.0,0.0
106,1972-10-31,0.2226794503845752,0.22394228126248109,0.2226794503845752,0.22310039401054382,1565957,0.0,0.0
107,1972-11-01,0.22436306484580243,0.22899341667879225,0.22436306484580243,0.22815153002738953,2308862,0.0,0.0
108,1972-11-02,0.23025632847661542,0.23488678095391974,0.23025632847661542,0.2344658374786377,4608476,0.0,0.0
109,1972-11-03,0.23614960545260527,0.24246370792388916,0.23614960545260527,0.24246370792388916,6266911,0.0,0.0
110,1972-11-06,0.24288445098459194,0.24751480052623992,0.24288445098459194,0.24498914182186127,3689864,0.0,0.0
111,1972-11-08,0.24498943213746913,0.24877802368241825,0.24372662603855133,0.24372662603855133,4451264,0.0,0.0
112,1972-11-09,0.24372648651258877,0.24877788126468658,0.2407798828858892,0.24877788126468658,3307622,0.0,0.0
