,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
0,2002-12-06,3.8784457546329385,4.2961245938675034,3.868501031655968,4.266290187835693,27551000,0.0,0.0
1,2002-12-09,4.24639882454867,4.256343780136195,4.091260931634678,4.178774833679199,3149500,0.0,0.0
2,2002-12-10,4.181759522915271,4.306068666755566,4.141980634822516,4.251372814178467,1723000,0.0,0.0
3,2002-12-11,4.24640008063227,4.524852754828592,4.206621194918756,4.481095790863037,2549000,0.0,0.0
4,2002-12-12,4.481095819651984,4.481095819651984,4.335902838444689,4.3667311668396,1355500,0.0,0.0
5,2002-12-13,4.366731473891382,4.372698354626484,4.30109626000702,4.340875148773193,987500,0.0,0.0
6,2002-12-16,4.32595795233998,4.350819875037685,4.271262101766417,4.286179065704346,798000,0.0,0.0
7,2002-12-17,4.276233654523473,4.375680849563213,4.256344215515525,4.303084373474121,1646000,0.0,0.0
8,2002-12-18,4.29612238405935,4.29612238405935,4.231481599408048,4.243415355682373,742000,0.0,0.0
9,2002-12-19,4.2314830920183075,4.246400055522237,4.1936930085534145,4.206621170043945,684000,0.0,0.0
10,2002-12-20,4.216565208330883,4.435349529522613,4.176786327059963,4.4204325675964355,904500,0.0,0.0
11,2002-12-23,4.410487583235379,4.430377023749339,4.311040380665576,4.316012859344482,638500,0.0,0.0
12,2002-12-24,4.335901967010131,4.335901967010131,4.272255572570647,4.281205654144287,218000,0.0,0.0
13,2002-12-26,4.286178326300031,4.291150804822121,4.231482485161991,4.236454963684082,325000,0.0,0.0
14,2002-12-27,4.226510745071717,4.226510745071717,4.151925451015852,4.17678689956665,830500,0.0,0.0
15,2002-12-30,4.206621255776879,4.261317105873827,4.186731812632377,4.2086100578308105,1076500,0.0,0.0
16,2002-12-31,4.2036381276363315,4.355792394114388,4.2036381276363315,4.341869831085205,1778000,0.0,0.0
17,2003-01-02,4.341870090456616,4.3707096192824695,4.3209857704635315,4.347836971282959,315000,0.0,0.0
18,2003-01-03,4.347835986436257,4.554686069488525,4.327946546254276,4.554686069488525,861500,0.0,0.0
19,2003-01-06,4.478112824407855,4.8082781972772795,4.478112824407855,4.783416271209717,1874500,0.0,0.0
20,2003-01-07,4.773471441027706,4.833139774765332,4.698885668204351,4.775460243225098,1383000,0.0,0.0
21,2003-01-08,4.776450069671277,4.8003175699878975,4.740649293397657,4.774461269378662,411000,0.0,0.0
22,2003-01-09,4.783414912632177,4.892807071738997,4.739657954149117,4.877890110015869,649000,0.0,0.0
23,2003-01-10,4.8580013606768775,4.907724731560752,4.844078323659592,4.871923923492432,844000,0.0,0.0
24,2003-01-13,4.872918895678484,4.94054291562362,4.8599907323770495,4.934576034545898,810000,0.0,0.0
25,2003-01-14,4.934575212492511,4.972365294955354,4.879879364960617,4.882862567901611,554000,0.0,0.0
26,2003-01-15,4.81324871717914,4.81324871717914,4.650155136604542,4.678994655609131,1459000,0.0,0.0
27,2003-01-16,4.674023292394733,4.674023292394733,4.501979589694814,4.512918949127197,725000,0.0,0.0
28,2003-01-17,4.499989219838802,4.52683993436161,4.45523787090027,4.477116107940674,590500,0.0,0.0
29,2003-01-21,4.480100889502816,4.495017851428993,4.401537527862498,4.4204325675964355,468000,0.0,0.0
30,2003-01-22,4.405514302564353,4.41545925811176,4.385624865671121,4.390597343444824,163500,0.0,0.0
31,2003-01-23,4.395571074434101,4.549714135753784,4.388609793246827,4.5178914070129395,476000,0.0,0.0
32,2003-01-24,4.509933483764993,4.683966393669235,4.475127091464757,4.673027038574219,685000,0.0,0.0
33,2003-01-27,4.6531377108101974,4.664077066156785,4.594463805753892,4.599436283111572,209000,0.0,0.0
34,2003-01-28,4.604411543764467,4.632256675076957,4.5745771357854945,4.575571537017822,364500,0.0,0.0
35,2003-01-29,4.564632615412413,4.674024337386546,4.550710049859408,4.624300956726074,401500,0.0,0.0
36,2003-01-30,4.624300568268445,4.633250652743017,4.355792817811659,4.395571708679199,735000,0.0,0.0
37,2003-01-31,4.375682072953864,4.380654552646507,4.177782028363949,4.226511001586914,2886000,0.0,0.0
38,2003-02-03,4.221538112147989,4.266289476634643,4.192698586293024,4.2115936279296875,780000,0.0,0.0
39,2003-02-04,4.19667634292833,4.19667634292833,4.132036007654172,4.17678689956665,740000,0.0,0.0
40,2003-02-05,4.171814243167174,4.176786247580175,4.112145922396218,4.150929927825928,1159000,0.0,0.0
41,2003-02-06,4.14695127911621,4.1787744703471414,4.12208936651065,4.12706184387207,1077500,0.0,0.0
42,2003-02-07,4.137006835035288,4.191703144359141,4.132034831261701,4.187725067138672,744500,0.0,0.0
43,2003-02-10,4.187725827862585,4.316013032557212,4.181758948048764,4.276234149932861,278500,0.0,0.0
44,2003-02-11,4.276235907485159,4.32894297233535,4.266290945640804,4.267285346984863,222500,0.0,0.0
45,2003-02-12,4.2513739770761525,4.271263426562982,4.224523243979027,4.267285346984863,355500,0.0,0.0
46,2003-02-13,4.261317438142804,4.347836973059244,4.258334234829297,4.325958251953125,265500,0.0,0.0
47,2003-02-14,4.345846786524914,4.455238946540892,4.345846786524914,4.4254045486450195,958000,0.0,0.0
48,2003-02-18,4.450268474148008,4.4552409550726475,4.3906001256579765,4.427395820617676,753500,0.0,0.0
49,2003-02-19,4.42838868192129,4.475128848273768,4.4154605205343245,4.452256202697754,420500,0.0,0.0
50,2003-02-20,4.455239574322428,4.485073976422225,4.445294615555251,4.47811222076416,159000,0.0,0.0
51,2003-02-21,4.47910732970911,4.540764464996801,4.4751292511543275,4.510930061340332,206000,0.0,0.0
52,2003-02-24,4.475127664408827,4.554685413681619,4.475127664408827,4.528829097747803,182500,0.0,0.0
53,2003-02-25,4.524851801232749,4.554685722129634,4.509934366582684,4.546730041503906,144500,0.0,0.0
54,2003-02-26,4.54872006153898,4.574576386149738,4.485074125283209,4.508941173553467,214000,0.0,0.0
55,2003-02-27,4.498997439806898,4.499991841042298,4.306069374084473,4.306069374084473,945000,0.0,0.0
56,2003-02-28,4.301095093131423,4.355791405997267,4.263305490997007,4.281205654144287,565000,0.0,0.0
57,2003-03-03,4.282200878462819,4.331924242885761,4.276233998859799,4.2891621589660645,211000,0.0,0.0
58,2003-03-04,4.286178327183562,4.300100887686963,4.258333206176758,4.258333206176758,151000,0.0,0.0
59,2003-03-05,4.259327755272225,4.272255915361254,4.196675756624879,4.201648235321045,269500,0.0,0.0
60,2003-03-06,4.201647817803281,4.255527791035963,4.201647817803281,4.224596977233887,352500,0.028,0.0
61,2003-03-07,4.225595323572028,4.264508749191416,4.211626474751462,4.223599433898926,175500,0.0,0.0
62,2003-03-10,4.218611838118101,4.256527089450801,4.2176141309486015,4.226593971252441,163000,0.0,0.0
